Detroit Pistons,91,Cleveland Cavaliers,97,2011
Washington Wizards,94,Denver Nuggets,114,2011
Toronto Raptors,100,Golden State Warriors,138,2011
Sacramento Kings,110,Indiana Pacers,93,2011
Los Angeles Clippers,104,Los Angeles Lakers,112,2011
Philadelphia 76ers,99,Miami Heat,111,2011
Milwaukee Bucks,102,New York Knicks,96,2011
Minnesota Timberwolves,103,Oklahoma City Thunder,111,2011
New Jersey Nets,85,Orlando Magic,95,2011
New Orleans Hornets,106,Phoenix Suns,100,2011
San Antonio Spurs,96,Portland Trail Blazers,98,2011
New Jersey Nets,87,Atlanta Hawks,98,2011
New York Knicks,106,Charlotte Bobcats,114,2011
Indiana Pacers,88,Detroit Pistons,100,2011
Toronto Raptors,90,Los Angeles Clippers,94,2011
Chicago Bulls,95,Milwaukee Bucks,87,2011
Dallas Mavericks,94,Utah Jazz,77,2011
Atlanta Hawks,99,Cleveland Cavaliers,83,2011
Washington Wizards,104,Golden State Warriors,114,2011
New Orleans Hornets,84,Los Angeles Lakers,102,2011
San Antonio Spurs,104,Memphis Grizzlies,111,2011
Houston Rockets,119,Miami Heat,125,2011
Boston Celtics,85,Minnesota Timberwolves,82,2011
Portland Trail Blazers,90,Oklahoma City Thunder,99,2011
Sacramento Kings,114,Philadelphia 76ers,111,2011
Dallas Mavericks,91,Phoenix Suns,83,2011
Milwaukee Bucks,86,Charlotte Bobcats,87,2011
Philadelphia 76ers,97,Chicago Bulls,85,2011
Boston Celtics,100,Indiana Pacers,107,2011
Orlando Magic,106,New York Knicks,113,2011
Portland Trail Blazers,100,San Antonio Spurs,92,2011
Washington Wizards,100,Utah Jazz,95,2011
Miami Heat,90,Cleveland Cavaliers,102,2011
Houston Rockets,112,New Jersey Nets,87,2011
Golden State Warriors,114,Oklahoma City Thunder,115,2011
Phoenix Suns,113,Sacramento Kings,116,2011
Orlando Magic,82,Atlanta Hawks,85,2011
Cleveland Cavaliers,97,Charlotte Bobcats,98,2011
Sacramento Kings,90,Denver Nuggets,104,2011
Detroit Pistons,101,Indiana Pacers,111,2011
Dallas Mavericks,106,Los Angeles Clippers,100,2011
Golden State Warriors,91,Memphis Grizzlies,110,2011
Chicago Bulls,108,Minnesota Timberwolves,91,2011
Portland Trail Blazers,91,New Orleans Hornets,95,2011
New Jersey Nets,116,New York Knicks,120,2011
Houston Rockets,97,Philadelphia 76ers,108,2011
Oklahoma City Thunder,116,Phoenix Suns,98,2011
Milwaukee Bucks,104,Toronto Raptors,98,2011
Miami Heat,123,Washington Wizards,107,2011
Dallas Mavericks,82,Los Angeles Lakers,110,2011
Boston Celtics,107,San Antonio Spurs,97,2011
Boston Celtics,83,Atlanta Hawks,88,2011
Chicago Bulls,101,Detroit Pistons,96,2011
San Antonio Spurs,114,Houston Rockets,119,2011
Milwaukee Bucks,88,Indiana Pacers,89,2011
Miami Heat,111,Minnesota Timberwolves,92,2011
Memphis Grizzlies,93,New Orleans Hornets,81,2011
Charlotte Bobcats,77,Orlando Magic,89,2011
New Jersey Nets,90,Philadelphia 76ers,115,2011
Los Angeles Clippers,98,Phoenix Suns,111,2011
Oklahoma City Thunder,91,Portland Trail Blazers,98,2011
Denver Nuggets,99,Sacramento Kings,90,2011
Los Angeles Lakers,96,Utah Jazz,85,2011
Cleveland Cavaliers,107,Washington Wizards,115,2011
Toronto Raptors,106,Chicago Bulls,113,2011
Dallas Mavericks,92,Golden State Warriors,99,2011
Oklahoma City Thunder,92,Los Angeles Clippers,98,2011
Minnesota Timberwolves,89,Memphis Grizzlies,106,2011
Philadelphia 76ers,87,Milwaukee Bucks,93,2011
Detroit Pistons,90,Boston Celtics,101,2011
Washington Wizards,97,Charlotte Bobcats,91,2011
Atlanta Hawks,109,Houston Rockets,114,2011
Denver Nuggets,95,Los Angeles Lakers,90,2011
Miami Heat,108,New Jersey Nets,94,2011
Indiana Pacers,96,New Orleans Hornets,108,2011
Cleveland Cavaliers,107,New York Knicks,123,2011
Dallas Mavericks,96,Portland Trail Blazers,104,2011
Utah Jazz,97,Sacramento Kings,106,2011
Phoenix Suns,97,San Antonio Spurs,114,2011
Orlando Magic,98,Toronto Raptors,102,2011
San Antonio Spurs,97,Atlanta Hawks,90,2011
Philadelphia 76ers,82,Boston Celtics,99,2011
Phoenix Suns,94,Chicago Bulls,97,2011
Charlotte Bobcats,89,Cleveland Cavaliers,99,2011
Oklahoma City Thunder,101,Denver Nuggets,94,2011
Sacramento Kings,104,Houston Rockets,101,2011
Utah Jazz,86,Los Angeles Lakers,85,2011
Los Angeles Clippers,82,Memphis Grizzlies,81,2011
Minnesota Timberwolves,105,New Jersey Nets,107,2011
Toronto Raptors,118,New York Knicks,131,2011
Milwaukee Bucks,72,Orlando Magic,78,2011
Golden State Warriors,108,Portland Trail Blazers,87,2011
Detroit Pistons,105,Washington Wizards,107,2011
Orlando Magic,111,Charlotte Bobcats,102,2011
Denver Nuggets,104,Dallas Mavericks,96,2011
New Jersey Nets,109,Detroit Pistons,116,2011
Los Angeles Lakers,87,Golden State Warriors,95,2011
Washington Wizards,112,Indiana Pacers,136,2011
Milwaukee Bucks,90,Miami Heat,85,2011
Phoenix Suns,108,Minnesota Timberwolves,98,2011
Houston Rockets,93,New Orleans Hornets,101,2011
Los Angeles Clippers,108,Oklahoma City Thunder,112,2011
New York Knicks,97,Philadelphia 76ers,92,2011
Sacramento Kings,92,San Antonio Spurs,124,2011
Cleveland Cavaliers,104,Toronto Raptors,96,2011
Boston Celtics,81,Chicago Bulls,97,2011
Portland Trail Blazers,98,Utah Jazz,87,2011
Washington Wizards,88,Boston Celtics,104,2011
Chicago Bulls,93,Cleveland Cavaliers,82,2011
Los Angeles Clippers,96,Dallas Mavericks,107,2011
Milwaukee Bucks,100,Detroit Pistons,110,2011
Atlanta Hawks,102,Indiana Pacers,114,2011
Sacramento Kings,96,Memphis Grizzlies,101,2011
Charlotte Bobcats,103,Miami Heat,112,2011
New York Knicks,116,New Jersey Nets,93,2011
Phoenix Suns,97,New Orleans Hornets,109,2011
Denver Nuggets,89,Oklahoma City Thunder,104,2011
Toronto Raptors,93,Philadelphia 76ers,98,2011
Los Angeles Lakers,86,Portland Trail Blazers,93,2011
Minnesota Timberwolves,106,Denver Nuggets,130,2011
Los Angeles Clippers,78,Houston Rockets,99,2011
Cleveland Cavaliers,101,Milwaukee Bucks,108,2011
Utah Jazz,102,San Antonio Spurs,111,2011
Atlanta Hawks,83,Washington Wizards,115,2011
Detroit Pistons,112,Charlotte Bobcats,101,2011
Phoenix Suns,90,Dallas Mavericks,115,2011
Sacramento Kings,104,Golden State Warriors,103,2011
New York Knicks,110,Indiana Pacers,109,2011
Oklahoma City Thunder,120,Los Angeles Lakers,106,2011
New Orleans Hornets,89,Memphis Grizzlies,111,2011
Boston Celtics,77,Miami Heat,100,2011
Chicago Bulls,102,Orlando Magic,99,2011
New Jersey Nets,92,Toronto Raptors,99,2011
Miami Heat,98,Atlanta Hawks,90,2011
Golden State Warriors,111,Denver Nuggets,134,2011
Cleveland Cavaliers,110,Detroit Pistons,101,2011
Dallas Mavericks,98,Houston Rockets,91,2011
Toronto Raptors,86,Milwaukee Bucks,93,2011
Charlotte Bobcats,105,New Jersey Nets,103,2011
Utah Jazz,90,New Orleans Hornets,78,2011
Orlando Magic,95,Philadelphia 76ers,85,2011
Minnesota Timberwolves,127,Phoenix Suns,135,2011
Oklahoma City Thunder,120,Sacramento Kings,112,2011
Boston Celtics,94,Washington Wizards,95,2011
San Antonio Spurs,93,Los Angeles Lakers,102,2011
Chicago Bulls,103,New York Knicks,90,2011
Memphis Grizzlies,89,Portland Trail Blazers,102,2011
New York Knicks,102,Boston Celtics,112,2011
Atlanta Hawks,85,Charlotte Bobcats,96,2011
New Jersey Nets,92,Chicago Bulls,97,2011
Washington Wizards,93,Cleveland Cavaliers,100,2011
New Orleans Hornets,89,Dallas Mavericks,121,2011
Portland Trail Blazers,86,Golden State Warriors,110,2011
Memphis Grizzlies,103,Los Angeles Clippers,110,2011
Houston Rockets,121,Minnesota Timberwolves,102,2011
Milwaukee Bucks,110,Oklahoma City Thunder,106,2011
Indiana Pacers,74,Orlando Magic,92,2011
Detroit Pistons,104,Philadelphia 76ers,100,2011
San Antonio Spurs,103,Phoenix Suns,106,2011
Los Angeles Lakers,116,Sacramento Kings,108,2011
Miami Heat,97,Toronto Raptors,79,2011
Denver Nuggets,103,Utah Jazz,107,2011
