Los Angeles Clippers,93,New York Knicks,99,2012,1305.36851832,1268.02402525
Denver Nuggets,106,Oklahoma City Thunder,101,2012,1276.83713765,1354.58148527
Charlotte Hornets,95,Orlando Magic,102,2012,830.880102412,1188.82504566
San Antonio Spurs,110,Phoenix Suns,106,2012,1448.06672392,1255.30937526
Dallas Mavericks,89,Atlanta Hawks,106,2012,1251.1721509,1264.16537271
Milwaukee Bucks,74,Boston Celtics,87,2012,1171.87376202,1307.47934515
New York Knicks,104,Charlotte Hornets,84,2012,1285.73721016,827.264229303
Cleveland Cavaliers,75,Chicago Bulls,107,2012,1005.1951003,1382.36045718
Philadelphia 76ers,86,Detroit Pistons,108,2012,1196.59435309,1092.72737376
San Antonio Spurs,107,Golden State Warriors,101,2012,1456.00097596,1048.40364964
New Orleans Pelicans,77,Houston Rockets,84,2012,1155.5400739,1177.62661654
Orlando Magic,76,Memphis Grizzlies,88,2012,1192.44091877,1335.7469221
Denver Nuggets,131,Minnesota Timberwolves,102,2012,1296.35881411,1045.12780619
Los Angeles Lakers,96,Sacramento Kings,113,2012,1347.68366215,1066.56743722
Brooklyn Nets,67,Toronto Raptors,98,2012,1048.06569479,1064.46179102
Portland Trail Blazers,94,Utah Jazz,96,2012,1118.47312299,1276.76134153
Miami Heat,70,Washington Wizards,104,2012,1344.7736305,1076.89952856
Washington Wizards,84,Cleveland Cavaliers,94,2013,1103.25973131,1001.91918404
Dallas Mavericks,99,Los Angeles Lakers,91,2013,1235.77023208,1320.97801156
Boston Celtics,107,Miami Heat,120,2013,1317.53338541,1318.41342775
Sacramento Kings,87,Chicago Bulls,93,2013,1093.27308781,1385.63637344
Houston Rockets,105,Detroit Pistons,96,2013,1192.61086158,1113.37304341
Memphis Grizzlies,92,Los Angeles Clippers,101,2013,1345.49786483,1287.65533341
San Antonio Spurs,99,New Orleans Pelicans,95,2013,1458.79645812,1140.55582887
Denver Nuggets,75,Philadelphia 76ers,84,2013,1302.45759109,1175.94868344
Golden State Warriors,87,Phoenix Suns,85,2013,1045.60816748,1247.37512322
Los Angeles Lakers,106,Portland Trail Blazers,116,2013,1301.13087138,1109.29685463
Indiana Pacers,90,Toronto Raptors,88,2013,1294.40839401,1079.70728292
Dallas Mavericks,94,Utah Jazz,113,2013,1255.61737226,1285.93760989
Oklahoma City Thunder,84,San Antonio Spurs,86,2013,1335.0598088,1463.21269133
Houston Rockets,109,Atlanta Hawks,102,2013,1205.02380249,1279.56729152
Milwaukee Bucks,99,Boston Celtics,88,2013,1161.81972176,1301.57391277
Indiana Pacers,89,Charlotte Hornets,90,2013,1301.61310285,825.131145439
Chicago Bulls,115,Cleveland Cavaliers,86,2013,1390.65082105,1022.45809234
Memphis Grizzlies,104,Golden State Warriors,94,2013,1326.85845834,1069.9793234
Los Angeles Clippers,105,Los Angeles Lakers,95,2013,1306.2947399,1277.0968812
Sacramento Kings,80,Minnesota Timberwolves,92,2013,1088.2586402,1039.02902922
Utah Jazz,86,New Orleans Pelicans,88,2013,1300.54484524,1136.13959566
Miami Heat,84,New York Knicks,104,2013,1334.37290039,1287.87029403
Portland Trail Blazers,92,Oklahoma City Thunder,106,2013,1133.33084481,1324.70762643
Denver Nuggets,89,Orlando Magic,102,2013,1280.87615841,1182.68997604
Detroit Pistons,89,Phoenix Suns,92,2013,1100.9601025,1223.0039673
Toronto Raptors,100,Brooklyn Nets,107,2013,1072.50257408,1032.82020289
New Orleans Pelicans,89,Chicago Bulls,82,2013,1159.19204817,1394.08176815
Charlotte Hornets,99,Dallas Mavericks,126,2013,855.195411299,1241.01013692
Portland Trail Blazers,95,Houston Rockets,85,2013,1125.34907707,1224.40493415
Sacramento Kings,98,Indiana Pacers,106,2013,1070.00658439,1271.54883699
Golden State Warriors,114,Los Angeles Clippers,110,2013,1064.03943334,1320.9532853
Denver Nuggets,116,Miami Heat,119,2013,1260.47116506,1316.2440734
Cleveland Cavaliers,102,Milwaukee Bucks,105,2013,1019.02714524,1183.92961204
Utah Jazz,100,San Antonio Spurs,110,2013,1277.49239273,1473.5648737
Boston Celtics,89,Washington Wizards,86,2013,1279.4640225,1082.72082302
Detroit Pistons,79,Los Angeles Lakers,108,2013,1090.36013113,1262.4383358
Philadelphia 76ers,84,New York Knicks,100,2013,1197.53011612,1305.99912102
Atlanta Hawks,104,Oklahoma City Thunder,95,2013,1260.18615987,1332.68939417
Phoenix Suns,94,Orlando Magic,115,2013,1233.60393867,1203.0949694
Minnesota Timberwolves,86,Toronto Raptors,105,2013,1057.28108503,1054.68303847
Minnesota Timberwolves,107,Brooklyn Nets,96,2013,1041.16144279,1050.6397385
Portland Trail Blazers,91,Dallas Mavericks,114,2013,1145.7910592,1244.14251512
Cleveland Cavaliers,108,Los Angeles Clippers,101,2013,1010.09803512,1294.89220869
Utah Jazz,94,Memphis Grizzlies,103,2013,1269.67146284,1332.79834839
Phoenix Suns,99,Miami Heat,124,2013,1216.20254887,1329.69747303
New York Knicks,110,Philadelphia 76ers,88,2013,1317.16014201,1186.36909512
Golden State Warriors,92,Sacramento Kings,94,2013,1090.10050996,1062.37022241
Indiana Pacers,79,San Antonio Spurs,101,2013,1279.18519898,1481.38580358
Orlando Magic,93,Chicago Bulls,99,2013,1220.4963592,1368.65846322
Detroit Pistons,97,Denver Nuggets,109,2013,1081.69449492,1247.01776542
Toronto Raptors,88,Oklahoma City Thunder,108,2013,1070.80268071,1313.39813441
Indiana Pacers,86,Atlanta Hawks,89,2013,1271.57084912,1279.47741962
Washington Wizards,94,Boston Celtics,100,2013,1074.92268685,1287.26215867
Phoenix Suns,117,Charlotte Hornets,110,2013,1205.25087912,852.063033098
Toronto Raptors,104,Dallas Mavericks,109,2013,1064.45473134,1255.73048846
Cleveland Cavaliers,96,Golden State Warriors,106,2013,1036.89657073,1072.82618781
Denver Nuggets,93,Houston Rockets,87,2013,1255.93128988,1203.96295202
San Antonio Spurs,84,Los Angeles Clippers,106,2013,1489.00015343,1268.09367307
Brooklyn Nets,73,Miami Heat,103,2013,1034.2033551,1340.64914278
Memphis Grizzlies,108,Milwaukee Bucks,90,2013,1345.92282136,1192.85872216
Orlando Magic,75,Minnesota Timberwolves,90,2013,1210.93389382,1057.59782619
Philadelphia 76ers,77,New Orleans Pelicans,62,2013,1176.12298036,1184.61535309
Detroit Pistons,103,Sacramento Kings,105,2013,1072.78097046,1079.64454455
Los Angeles Lakers,86,Utah Jazz,95,2013,1271.103972,1256.54698988
Oklahoma City Thunder,97,Chicago Bulls,91,2013,1319.74608378,1378.22092861
Los Angeles Clippers,103,Portland Trail Blazers,90,2013,1293.08642015,1134.20308586
Miami Heat,95,Atlanta Hawks,89,2013,1345.33025033,1295.11337144
Philadelphia 76ers,106,Boston Celtics,100,2013,1192.51399071,1294.54304453
Utah Jazz,84,Denver Nuggets,104,2013,1273.21697168,1269.5557493
Golden State Warriors,77,Los Angeles Lakers,101,2013,1087.17744107,1254.4339902
Houston Rockets,85,Memphis Grizzlies,93,2013,1190.3384926,1355.29716606
Indiana Pacers,94,Minnesota Timberwolves,96,2013,1255.93489731,1080.233855
Charlotte Hornets,99,New Orleans Pelicans,107,2013,848.358396137,1168.22434275
Dallas Mavericks,94,New York Knicks,104,2013,1263.71574066,1327.40625677
Detroit Pistons,94,Oklahoma City Thunder,105,2013,1057.09700861,1338.41380844
Brooklyn Nets,107,Orlando Magic,68,2013,1029.52224755,1188.29786501
Cleveland Cavaliers,105,Phoenix Suns,107,2013,1022.54531748,1208.95551608
San Antonio Spurs,97,Sacramento Kings,86,2013,1464.00740636,1095.32850639
Milwaukee Bucks,101,Washington Wizards,91,2013,1183.48437746,1067.64180098
Dallas Mavericks,97,Charlotte Hornets,101,2013,1250.61637812,843.977658805
Minnesota Timberwolves,80,Chicago Bulls,87,2013,1103.69936762,1359.55320395
Denver Nuggets,107,Golden State Warriors,101,2013,1285.72434858,1078.33530601
Detroit Pistons,82,Houston Rockets,96,2013,1051.80775873,1181.41146522
Washington Wizards,85,Indiana Pacers,89,2013,1056.78727299,1232.46938468
Boston Celtics,96,Milwaukee Bucks,92,2013,1273.97499738,1194.33890545
San Antonio Spurs,112,Portland Trail Blazers,109,2013,1467.42979042,1125.04922237
Philadelphia 76ers,93,Toronto Raptors,83,2013,1213.08203786,1056.46947914
Phoenix Suns,81,Utah Jazz,94,2013,1217.10978662,1257.0483724
Orlando Magic,74,Brooklyn Nets,82,2013,1165.45578139,1052.36433118
Atlanta Hawks,76,Los Angeles Clippers,89,2013,1281.40997394,1302.24028364
Sacramento Kings,90,Los Angeles Lakers,103,2013,1091.90612233,1263.27612526
Miami Heat,86,Memphis Grizzlies,104,2013,1359.03364783,1364.22419344
Cleveland Cavaliers,91,Oklahoma City Thunder,106,2013,1014.39104694,1343.70305832
Boston Celtics,101,Chicago Bulls,95,2013,1286.37052345,1365.5216973
Minnesota Timberwolves,90,Dallas Mavericks,82,2013,1097.73087427,1221.42597077
Oklahoma City Thunder,92,Detroit Pistons,90,2013,1347.88222845,1041.5139779
Miami Heat,113,Houston Rockets,110,2013,1343.27266351,1191.70524605
Milwaukee Bucks,105,Philadelphia 76ers,96,2013,1181.94337938,1222.32156709
Denver Nuggets,100,Phoenix Suns,110,2013,1293.16675262,1202.94096777
Atlanta Hawks,95,Portland Trail Blazers,87,2013,1266.36809742,1121.13587371
Utah Jazz,140,Toronto Raptors,133,2013,1271.21719124,1047.2299499
Cleveland Cavaliers,101,Brooklyn Nets,114,2013,1010.21187681,1073.39592441
Washington Wizards,76,Charlotte Hornets,92,2013,1048.25210361,873.168066159
Toronto Raptors,74,Indiana Pacers,72,2013,1040.31926985,1241.00455407
San Antonio Spurs,84,Los Angeles Lakers,82,2013,1471.34313908,1271.9675463
New York Knicks,99,Orlando Magic,89,2013,1340.5056193,1144.42418815
Portland Trail Blazers,103,Sacramento Kings,86,2013,1111.45994218,1083.21470128
Utah Jazz,93,Boston Celtics,98,2013,1278.12787129,1305.95379276
Washington Wizards,101,Dallas Mavericks,107,2013,1024.80883747,1199.95867028
Atlanta Hawks,88,Golden State Warriors,92,2013,1276.04402895,1070.89290198
New Orleans Pelicans,96,Houston Rockets,100,2013,1172.60508008,1182.27369425
Miami Heat,100,Los Angeles Clippers,107,2013,1352.70421531,1317.28216016
Indiana Pacers,85,Milwaukee Bucks,99,2013,1216.66963434,1199.79453688
Charlotte Hornets,89,Minnesota Timberwolves,87,2013,896.6113323,1119.19817477
Memphis Grizzlies,107,Oklahoma City Thunder,97,2013,1379.98517776,1352.56512001
Detroit Pistons,94,Philadelphia 76ers,76,2013,1036.83108634,1204.4704096
Chicago Bulls,112,Phoenix Suns,106,2013,1345.93842799,1223.00506691
Boston Celtics,97,Brooklyn Nets,102,2013,1320.67509455,1086.51785007
Miami Heat,98,Denver Nuggets,93,2013,1335.07859792,1273.10265348
New York Knicks,104,San Antonio Spurs,100,2013,1348.32624473,1479.05225181
Orlando Magic,110,Detroit Pistons,106,2013,1136.60356273,1060.00304385
Dallas Mavericks,83,Indiana Pacers,103,2013,1208.51303009,1199.89311791
Phoenix Suns,102,Los Angeles Lakers,114,2013,1212.44136097,1264.25843357
New York Knicks,95,Memphis Grizzlies,105,2013,1370.07752195,1394.72505261
Golden State Warriors,106,Minnesota Timberwolves,98,2013,1095.37666652,1094.15263326
Oklahoma City Thunder,110,New Orleans Pelicans,95,2013,1337.82524516,1157.05022131
Utah Jazz,93,Philadelphia 76ers,99,2013,1263.40656951,1181.29845209
Houston Rockets,117,Portland Trail Blazers,119,2013,1197.82855302,1126.16205879
Atlanta Hawks,112,Sacramento Kings,96,2013,1251.56026441,1068.51258467
Toronto Raptors,89,Boston Celtics,107,2013,1064.65418958,1295.2738482
Memphis Grizzlies,94,Charlotte Hornets,87,2013,1409.59189218,921.656873802
Dallas Mavericks,103,Cleveland Cavaliers,95,2013,1192.1161499,997.089951146
Chicago Bulls,80,Los Angeles Clippers,101,2013,1356.50213393,1334.90777755
New Orleans Pelicans,113,Milwaukee Bucks,117,2013,1148.69727802,1216.57105331
Miami Heat,97,Phoenix Suns,88,2013,1348.25439209,1198.81008865
Denver Nuggets,100,San Antonio Spurs,126,2013,1259.92685931,1457.30097459
Utah Jazz,83,Washington Wizards,76,2013,1243.69420688,1016.25447765
Boston Celtics,83,Detroit Pistons,103,2013,1301.97990701,1047.4745608
Houston Rockets,108,Los Angeles Lakers,119,2013,1178.57421428,1277.88970589
Indiana Pacers,76,New York Knicks,88,2013,1216.28999811,1355.21068238
Golden State Warriors,109,Oklahoma City Thunder,119,2013,1111.32029794,1346.17818845
Cleveland Cavaliers,79,Philadelphia 76ers,86,2013,989.233374484,1201.01081472
Chicago Bulls,94,Portland Trail Blazers,102,2013,1339.50895564,1145.41639752
Brooklyn Nets,99,Sacramento Kings,90,2013,1111.91909642,1060.24014107
Orlando Magic,86,Toronto Raptors,97,2013,1149.13204578,1057.94813077
Orlando Magic,72,Atlanta Hawks,81,2013,1129.02669893,1259.83270802
Milwaukee Bucks,98,Charlotte Hornets,102,2013,1229.48451591,919.837623414
Golden State Warriors,105,Dallas Mavericks,101,2013,1104.74264545,1199.97272656
Denver Nuggets,97,Memphis Grizzlies,92,2013,1252.15012306,1411.41114257
Los Angeles Clippers,92,San Antonio Spurs,87,2013,1351.90095584,1465.07771084
Houston Rockets,91,Utah Jazz,102,2013,1167.02722918,1250.4978118
Indiana Pacers,96,Washington Wizards,89,2013,1206.36707132,1009.45087274
Brooklyn Nets,90,Los Angeles Lakers,95,2013,1125.55659024,1289.436691
New York Knicks,102,New Orleans Pelicans,80,2013,1365.13360917,1135.78381541
Toronto Raptors,98,Philadelphia 76ers,106,2013,1078.05347762,1208.30991295
Washington Wizards,100,Atlanta Hawks,101,2013,1001.65860846,1270.07822286
San Antonio Spurs,112,Boston Celtics,100,2013,1444.04257795,1275.98618135
Toronto Raptors,97,Charlotte Hornets,98,2013,1067.78591519,947.229677533
Philadelphia 76ers,83,Cleveland Cavaliers,92,2013,1218.57747538,981.934276258
New York Knicks,111,Dallas Mavericks,114,2013,1371.87849805,1179.69384058
Brooklyn Nets,93,Golden State Warriors,102,2013,1116.58954437,1125.02153143
Chicago Bulls,89,Houston Rockets,93,2013,1315.3974338,1154.79890359
New Orleans Pelicans,107,Indiana Pacers,115,2013,1129.03892653,1214.15933559
Milwaukee Bucks,106,Miami Heat,113,2013,1202.09246179,1357.76744234
Denver Nuggets,101,Minnesota Timberwolves,94,2013,1275.01046161,1078.20900184
Los Angeles Clippers,111,Oklahoma City Thunder,117,2013,1372.93608873,1352.75584094
Detroit Pistons,74,Orlando Magic,90,2013,1073.46828645,1118.78118408
Portland Trail Blazers,87,Phoenix Suns,114,2013,1169.52791936,1189.2970384
Los Angeles Lakers,97,Sacramento Kings,113,2013,1298.40373686,1046.60264725
Oklahoma City Thunder,100,Boston Celtics,108,2013,1369.68413201,1267.17347837
Los Angeles Clippers,76,Brooklyn Nets,86,2013,1356.00779766,1100.97777551
Atlanta Hawks,101,Charlotte Hornets,91,2013,1275.70344604,968.568914466
Golden State Warriors,91,Denver Nuggets,102,2013,1140.6333003,1282.80661999
Toronto Raptors,90,Detroit Pistons,91,2013,1046.44667826,1059.54327091
New York Knicks,103,Houston Rockets,131,2013,1347.83243767,1177.70942984
San Antonio Spurs,104,Indiana Pacers,97,2013,1452.85528094,1226.31598658
Los Angeles Lakers,98,Memphis Grizzlies,106,2013,1272.48633062,1388.55080402
Cleveland Cavaliers,104,Orlando Magic,108,2013,1007.41016515,1132.70619962
New Orleans Pelicans,108,Phoenix Suns,111,2013,1116.88227554,1204.38761806
Minnesota Timberwolves,95,Portland Trail Blazers,103,2013,1070.41284347,1154.4373397
Sacramento Kings,102,Utah Jazz,104,2013,1072.52005349,1262.72613739
Los Angeles Clippers,93,Atlanta Hawks,104,2013,1329.99935021,1280.36873142
Los Angeles Lakers,115,Dallas Mavericks,89,2013,1261.64096265,1203.73990096
Minnesota Timberwolves,85,Golden State Warriors,96,2013,1058.2086,1130.83809625
Cleveland Cavaliers,108,Miami Heat,110,2013,996.942480263,1367.04248059
Chicago Bulls,93,Milwaukee Bucks,86,2013,1292.48690754,1192.81742354
Oklahoma City Thunder,116,Philadelphia 76ers,109,2013,1349.09572225,1193.10158648
Utah Jazz,97,Sacramento Kings,108,2013,1270.74834623,1064.49784466
Charlotte Hornets,108,Washington Wizards,106,2013,963.903629085,996.033385287
Portland Trail Blazers,85,Brooklyn Nets,98,2013,1166.64158317,1126.98622296
New Orleans Pelicans,84,Denver Nuggets,102,2013,1104.82894555,1292.60182403
Detroit Pistons,100,New York Knicks,121,2013,1074.94043603,1324.5693772
Boston Celtics,116,Orlando Magic,110,2013,1287.76188812,1143.17388451
Phoenix Suns,101,Philadelphia 76ers,104,2013,1216.44094805,1183.8386447
San Antonio Spurs,111,Toronto Raptors,106,2013,1459.68669464,1031.04951314
New York Knicks,89,Brooklyn Nets,96,2013,1330.71380906,1144.80453074
Milwaukee Bucks,93,Chicago Bulls,92,2013,1181.2854734,1304.01885769
Portland Trail Blazers,101,Detroit Pistons,108,2013,1148.82327539,1068.79600417
New Orleans Pelicans,105,Los Angeles Clippers,98,2013,1096.72224781,1311.72919612
Cleveland Cavaliers,78,Memphis Grizzlies,84,2013,993.545018525,1399.39617199
Charlotte Hornets,69,Oklahoma City Thunder,114,2013,981.3790555,1358.35866403
Denver Nuggets,103,Utah Jazz,105,2013,1300.70852178,1246.22824875
San Antonio Spurs,118,Washington Wizards,92,2013,1462.188229,978.557958873
Phoenix Suns,91,Cleveland Cavaliers,78,2013,1198.94394781,990.723784949
Toronto Raptors,101,Houston Rockets,117,2013,1028.54797877,1200.97249031
Indiana Pacers,79,Los Angeles Lakers,77,2013,1219.48457288,1274.99893416
Dallas Mavericks,98,Philadelphia 76ers,100,2013,1190.38192945,1201.33564495
Minnesota Timberwolves,97,Sacramento Kings,89,2013,1045.50542788,1089.01794213
Charlotte Hornets,91,Atlanta Hawks,94,2013,978.099993704,1298.63888551
Brooklyn Nets,95,Boston Celtics,83,2013,1168.63272637,1297.46287059
Dallas Mavericks,78,Chicago Bulls,101,2013,1174.88619962,1282.59071135
Phoenix Suns,77,Detroit Pistons,117,2013,1206.35906127,1088.41757398
Minnesota Timberwolves,95,Los Angeles Clippers,101,2013,1063.49884197,1286.92408134
Toronto Raptors,82,Memphis Grizzlies,103,2013,1019.8949337,1402.21740557
New York Knicks,102,Milwaukee Bucks,88,2013,1306.88561343,1202.71361974
Utah Jazz,96,New Orleans Pelicans,84,2013,1264.71679496,1121.52736259
Houston Rockets,98,Oklahoma City Thunder,120,2013,1209.62553539,1361.63772583
San Antonio Spurs,110,Orlando Magic,89,2013,1464.05046756,1133.47290204
Portland Trail Blazers,82,Washington Wizards,84,2013,1129.20170558,976.695720311
Denver Nuggets,105,Golden State Warriors,106,2013,1282.21997557,1143.54126837
San Antonio Spurs,100,Miami Heat,105,2013,1468.2032393,1370.43994233
Cleveland Cavaliers,113,Atlanta Hawks,111,2013,983.308671482,1303.00499657
Portland Trail Blazers,78,Boston Celtics,96,2013,1106.59735909,1275.78776891
Philadelphia 76ers,104,Charlotte Hornets,98,2013,1216.83137478,973.733882646
Denver Nuggets,103,Los Angeles Lakers,122,2013,1260.15244077,1256.46394008
Detroit Pistons,78,Memphis Grizzlies,90,2013,1109.64953877,1405.4070511
Milwaukee Bucks,85,Minnesota Timberwolves,95,2013,1191.37214834,1056.57061697
Washington Wizards,87,New York Knicks,108,2013,999.300066802,1318.22708482
Utah Jazz,94,Oklahoma City Thunder,106,2013,1274.47228768,1371.05225602
Brooklyn Nets,98,Orlando Magic,86,2013,1190.30782806,1129.3201303
Indiana Pacers,97,Sacramento Kings,92,2013,1238.01956696,1071.02452803
Phoenix Suns,97,Toronto Raptors,101,2013,1185.12709648,1016.70528817
Philadelphia 76ers,88,Chicago Bulls,93,2013,1223.16463084,1293.78373957
Portland Trail Blazers,118,Cleveland Cavaliers,117,2013,1097.82628024,1010.92424097
Detroit Pistons,77,Dallas Mavericks,92,2013,1104.71716105,1163.6931714
Indiana Pacers,92,Golden State Warriors,103,2013,1246.871338,1165.60880317
Utah Jazz,116,Houston Rockets,124,2013,1262.80883212,1200.21100519
Sacramento Kings,81,Los Angeles Clippers,116,2013,1062.17275699,1293.85230634
Brooklyn Nets,89,Miami Heat,102,2013,1203.52773674,1390.82693118
Boston Celtics,88,Milwaukee Bucks,91,2013,1284.55884776,1169.45813029
Oklahoma City Thunder,100,New Orleans Pelicans,79,2013,1382.71571159,1111.77186986
Memphis Grizzlies,95,San Antonio Spurs,99,2013,1410.33942881,1447.81625045
Orlando Magic,113,Los Angeles Lakers,103,2013,1116.10022162,1272.63379543
Phoenix Suns,99,New York Knicks,106,2013,1161.92637361,1322.62829837
Portland Trail Blazers,118,Charlotte Hornets,112,2013,1109.90571407,967.400626583
Toronto Raptors,110,Denver Nuggets,113,2013,1039.90601104,1243.98258542
Cleveland Cavaliers,79,Detroit Pistons,89,2013,998.84480714,1091.40731821
Orlando Magic,102,Golden State Warriors,94,2013,1138.8577041,1185.28430088
Milwaukee Bucks,81,New Orleans Pelicans,102,2013,1190.57295071,1106.21369903
Los Angeles Clippers,105,Utah Jazz,104,2013,1300.52608167,1243.95688863
Oklahoma City Thunder,117,Brooklyn Nets,111,2013,1388.27388242,1195.40452293
Indiana Pacers,80,Chicago Bulls,76,2013,1227.1958403,1306.57566752
Los Angeles Lakers,105,Houston Rockets,107,2013,1249.87631295,1219.06294868
Phoenix Suns,98,Memphis Grizzlies,108,2013,1152.84077263,1396.05863757
Minnesota Timberwolves,105,Philadelphia 76ers,88,2013,1078.48463502,1210.37270289
Miami Heat,101,Washington Wizards,105,2013,1398.95014499,994.898853255
Denver Nuggets,104,Atlanta Hawks,108,2013,1251.5344515,1275.38942707
Minnesota Timberwolves,94,Boston Celtics,104,2013,1100.28245645,1263.44402734
New York Knicks,100,Charlotte Hornets,98,2013,1331.71389935,957.618398489
Chicago Bulls,95,Cleveland Cavaliers,85,2013,1286.98239794,987.009400384
Golden State Warriors,104,Detroit Pistons,97,2013,1167.15891239,1103.24272497
Portland Trail Blazers,92,Indiana Pacers,99,2013,1119.68794217,1246.78910987
Dallas Mavericks,90,Los Angeles Clippers,112,2013,1177.00301424,1313.94375309
Los Angeles Lakers,103,New Orleans Pelicans,87,2013,1232.46101385,1126.02400066
Toronto Raptors,100,Sacramento Kings,107,2013,1032.35414496,1055.49898167
Milwaukee Bucks,99,San Antonio Spurs,110,2013,1170.76264907,1462.0970417
Orlando Magic,81,Utah Jazz,87,2013,1156.98309258,1230.53921721
New York Knicks,112,Miami Heat,92,2013,1335.04214597,1369.79814583
Dallas Mavericks,97,Phoenix Suns,94,2013,1167.00189289,1146.51103575
Washington Wizards,95,Atlanta Hawks,104,2013,1024.05085241,1290.29258789
Golden State Warriors,109,Brooklyn Nets,102,2013,1180.24822512,1187.4741177
Chicago Bulls,108,Detroit Pistons,104,2013,1291.8143814,1090.15341224
Denver Nuggets,92,Indiana Pacers,89,2013,1236.63129069,1257.1837359
Charlotte Hornets,93,Milwaukee Bucks,108,2013,954.290151864,1165.72310497
Cleveland Cavaliers,73,Minnesota Timberwolves,91,2013,982.177416923,1091.28869013
Memphis Grizzlies,96,New Orleans Pelicans,89,2013,1402.38837446,1114.77781256
Los Angeles Lakers,108,Oklahoma City Thunder,114,2013,1243.70720195,1396.20428765
Boston Celtics,94,Philadelphia 76ers,95,2013,1272.43779366,1188.57488147
Orlando Magic,82,Sacramento Kings,91,2013,1144.32075896,1070.43469641
Houston Rockets,92,San Antonio Spurs,114,2013,1236.47824778,1467.1365858
Toronto Raptors,99,Utah Jazz,131,2013,1017.41843021,1243.20155082
Philadelphia 76ers,79,Boston Celtics,92,2013,1208.36361479,1252.64906033
San Antonio Spurs,132,Charlotte Hornets,102,2013,1473.84146445,946.979874848
New York Knicks,85,Chicago Bulls,93,2013,1352.63740113,1299.44677084
Detroit Pistons,104,Cleveland Cavaliers,97,2013,1082.52102279,971.043253046
Dallas Mavericks,116,Houston Rockets,109,2013,1182.05934662,1229.77336913
Phoenix Suns,99,Los Angeles Clippers,117,2013,1131.45358201,1323.94487444
Atlanta Hawks,93,Memphis Grizzlies,83,2013,1295.97617319,1407.51960346
New Orleans Pelicans,90,Miami Heat,106,2013,1109.64658356,1352.20289067
Sacramento Kings,99,Portland Trail Blazers,80,2013,1089.78689293,1109.29331615
Golden State Warriors,101,Washington Wizards,97,2013,1196.5809418,1018.36726711
Milwaukee Bucks,97,Brooklyn Nets,88,2013,1173.03338199,1171.14140102
Toronto Raptors,83,Los Angeles Clippers,102,2013,1010.56359915,1331.88826871
Utah Jazz,117,Los Angeles Lakers,110,2013,1250.05638189,1234.31120843
Denver Nuggets,106,New York Knicks,112,2013,1253.57666332,1334.20684168
Indiana Pacers,93,Oklahoma City Thunder,104,2013,1240.23836327,1405.60028118
Orlando Magic,98,Phoenix Suns,90,2013,1124.96856245,1123.51018774
Golden State Warriors,104,Charlotte Hornets,96,2013,1205.02521566,945.509049553
Sacramento Kings,96,Dallas Mavericks,119,2013,1106.68425424,1200.24294816
San Antonio Spurs,134,Houston Rockets,126,2013,1475.31228975,1211.5897676
Atlanta Hawks,92,Miami Heat,101,2013,1316.94343783,1358.55198683
Detroit Pistons,97,Philadelphia 76ers,104,2013,1093.55649066,1194.39206141
Toronto Raptors,74,Portland Trail Blazers,92,2013,1006.21451469,1092.39595483
New York Knicks,100,Brooklyn Nets,97,2013,1346.55893983,1155.2285291
Los Angeles Clippers,94,Chicago Bulls,89,2013,1336.23735317,1317.8773303
Los Angeles Lakers,94,Cleveland Cavaliers,100,2013,1219.03580448,960.007785182
Denver Nuggets,101,Detroit Pistons,94,2013,1241.22456516,1082.07400657
Washington Wizards,77,New Orleans Pelicans,70,2013,1009.92299325,1103.2974874
Dallas Mavericks,115,Boston Celtics,117,2013,1212.03561907,1266.62061372
Los Angeles Clippers,100,Charlotte Hornets,94,2013,1351.39262903,939.642239695
Washington Wizards,93,Houston Rockets,99,2013,1030.12242507,1205.83808226
Cleveland Cavaliers,81,Indiana Pacers,96,2013,986.127500071,1231.32626938
Golden State Warriors,97,Miami Heat,95,2013,1210.89202552,1372.64495068
Sacramento Kings,85,Milwaukee Bucks,98,2013,1094.89158333,1188.9462539
Denver Nuggets,105,Minnesota Timberwolves,108,2013,1250.36837889,1102.42285401
New Orleans Pelicans,88,Oklahoma City Thunder,92,2013,1083.09805557,1414.51237506
Atlanta Hawks,86,Orlando Magic,80,2013,1302.85047398,1140.90140221
Chicago Bulls,96,Philadelphia 76ers,89,2013,1302.72205444,1205.8745455
Memphis Grizzlies,80,Phoenix Suns,82,2013,1386.55233882,1107.57734798
Brooklyn Nets,94,Toronto Raptors,88,2013,1147.24516209,994.103872718
San Antonio Spurs,96,Utah Jazz,99,2013,1481.06397508,1265.33178583
Charlotte Hornets,90,Atlanta Hawks,113,2013,936.907152011,1311.88944012
Los Angeles Lakers,107,New York Knicks,116,2013,1192.9160896,1354.54230684
San Antonio Spurs,90,Portland Trail Blazers,98,2013,1456.23560329,1104.50659681
Detroit Pistons,105,Brooklyn Nets,107,2013,1072.93019285,1156.61656189
Milwaukee Bucks,90,Cleveland Cavaliers,86,2013,1200.7176716,979.855464609
Memphis Grizzlies,94,Denver Nuggets,99,2013,1359.90137405,1227.93920562
Boston Celtics,89,Houston Rockets,101,2013,1280.12736179,1214.37204314
Philadelphia 76ers,85,Indiana Pacers,95,2013,1194.22250317,1237.59830484
Minnesota Timberwolves,113,New Orleans Pelicans,102,2013,1124.85202728,1078.9626598
Sacramento Kings,103,Oklahoma City Thunder,113,2013,1083.12016563,1418.64777084
